rung,candidate_id,candidate_label,model_family,caution_level,preferred_default,uses_breast_h,uses_primary_h,uses_paired_distance,validation_layer,split_id,repeat_id,fold_id,n_assessment,n_analysis,fit_status,log_loss,balanced_accuracy,accuracy,brier,selected_lambda,predictors_used
rung2,r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat03__Fold4,Repeat03,Fold4,10,46,ok,0.7848997855700967,0.6944444444444444,0.7,0.15634408685354975,0.3549608078505697,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung2,r2_d_breast_cnh_plus_paired_distance,Rung 2 D: Breast C/N/H + paired distance,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,FALSE,TRUE,TRUE,TRUE,repeated_stratified_cv,Repeat03__Fold4,Repeat03,Fold4,10,46,ok,1.0890582955614738,0.33333333333333337,0.4,0.22003780718336483,161.96908239370651,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|paired_distance_cnh
rung2,r2_a_breast_cn,Rung 2 A: Breast-only C/N,ridge_glmnet_multinomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat03__Fold5,Repeat03,Fold5,10,46,ok,1.089058295561474,0.33333333333333337,0.4,0.22003780718336483,161.1902292902426,normalised_d13c_Breast|normalised_d15n_Breast
rung2,r2_b_breast_cnh,Rung 2 B: Breast-only C/N/H,ridge_glmnet_multinomial,breast_h_provisional_pending_triplicate_check,TRUE,TRUE,FALSE,FALSE,repeated_stratified_cv,Repeat03__Fold5,Repeat03,Fold5,10,46,ok,1.089058295561474,0.33333333333333337,0.4,0.22003780718336483,173.63393309252152,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast
rung2,r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat03__Fold5,Repeat03,Fold5,10,46,ok,0.7878521264353167,0.6666666666666666,0.7,0.15265879282115458,0.2424498025068786,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung2,r2_d_breast_cnh_plus_paired_distance,Rung 2 D: Breast C/N/H + paired distance,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,FALSE,TRUE,TRUE,TRUE,repeated_stratified_cv,Repeat03__Fold5,Repeat03,Fold5,10,46,ok,1.089058295561474,0.33333333333333337,0.4,0.22003780718336483,173.63393309252152,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|paired_distance_cnh
rung2,r2_a_breast_cn,Rung 2 A: Breast-only C/N,ridge_glmnet_multinomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat04__Fold1,Repeat04,Fold1,13,43,ok,1.0930723018494566,0.33333333333333337,0.38461538461538464,0.2209649013326677,136.4818019100487,normalised_d13c_Breast|normalised_d15n_Breast
rung2,r2_b_breast_cnh,Rung 2 B: Breast-only C/N/H,ridge_glmnet_multinomial,breast_h_provisional_pending_triplicate_check,TRUE,TRUE,FALSE,FALSE,repeated_stratified_cv,Repeat04__Fold1,Repeat04,Fold1,13,43,ok,1.0930723018494566,0.33333333333333337,0.38461538461538464,0.2209649013326677,146.35972303286346,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast
rung2,r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat04__Fold1,Repeat04,Fold1,13,43,ok,0.9525187417420066,0.41666666666666663,0.46153846153846156,0.19066262050406968,0.5693304456246351,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung2,r2_d_breast_cnh_plus_paired_distance,Rung 2 D: Breast C/N/H + paired distance,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,FALSE,TRUE,TRUE,TRUE,repeated_stratified_cv,Repeat04__Fold1,Repeat04,Fold1,13,43,ok,1.0930723018494566,0.33333333333333337,0.38461538461538464,0.2209649013326677,146.35972303286346,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|paired_distance_cnh
rung2,r2_a_breast_cn,Rung 2 A: Breast-only C/N,ridge_glmnet_multinomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat04__Fold2,Repeat04,Fold2,13,43,ok,1.0930723018494566,0.33333333333333337,0.38461538461538464,0.2209649013326677,203.36287683417544,normalised_d13c_Breast|normalised_d15n_Breast
rung2,r2_b_breast_cnh,Rung 2 B: Breast-only C/N/H,ridge_glmnet_multinomial,breast_h_provisional_pending_triplicate_check,TRUE,TRUE,FALSE,FALSE,repeated_stratified_cv,Repeat04__Fold2,Repeat04,Fold2,13,43,ok,1.1677820861603483,0.2833333333333333,0.3076923076923077,0.23564285647473363,0.27515968793262885,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast
rung2,r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat04__Fold2,Repeat04,Fold2,13,43,ok,1.014435876126048,0.5833333333333334,0.6153846153846154,0.20279475885158418,0.131334875575487,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung2,r2_d_breast_cnh_plus_paired_distance,Rung 2 D: Breast C/N/H + paired distance,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,FALSE,TRUE,TRUE,TRUE,repeated_stratified_cv,Repeat04__Fold2,Repeat04,Fold2,13,43,ok,1.0930723018494566,0.33333333333333337,0.38461538461538464,0.2209649013326677,203.36287683417544,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|paired_distance_cnh
rung2,r2_a_breast_cn,Rung 2 A: Breast-only C/N,ridge_glmnet_multinomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat04__Fold3,Repeat04,Fold3,10,46,ok,1.089058295561474,0.33333333333333337,0.4,0.22003780718336483,163.63403017695063,normalised_d13c_Breast|normalised_d15n_Breast
rung2,r2_b_breast_cnh,Rung 2 B: Breast-only C/N/H,ridge_glmnet_multinomial,breast_h_provisional_pending_triplicate_check,TRUE,TRUE,FALSE,FALSE,repeated_stratified_cv,Repeat04__Fold3,Repeat04,Fold3,10,46,ok,1.089058295561474,0.33333333333333337,0.4,0.22003780718336483,163.63403017695063,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast
rung2,r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat04__Fold3,Repeat04,Fold3,10,46,ok,0.9353507296940897,0.7777777777777778,0.8,0.184687072509719,0.9224178693222331,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung2,r2_d_breast_cnh_plus_paired_distance,Rung 2 D: Breast C/N/H + paired distance,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,FALSE,TRUE,TRUE,TRUE,repeated_stratified_cv,Repeat04__Fold3,Repeat04,Fold3,10,46,ok,1.089058295561474,0.33333333333333337,0.4,0.22003780718336483,163.63403017695063,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|paired_distance_cnh
rung2,r2_a_breast_cn,Rung 2 A: Breast-only C/N,ridge_glmnet_multinomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat04__Fold4,Repeat04,Fold4,10,46,ok,1.089058295561474,0.33333333333333337,0.4,0.22003780718336483,187.8264665352021,normalised_d13c_Breast|normalised_d15n_Breast
rung2,r2_b_breast_cnh,Rung 2 B: Breast-only C/N/H,ridge_glmnet_multinomial,breast_h_provisional_pending_triplicate_check,TRUE,TRUE,FALSE,FALSE,repeated_stratified_cv,Repeat04__Fold4,Repeat04,Fold4,10,46,ok,1.089058295561474,0.33333333333333337,0.4,0.22003780718336483,187.8264665352021,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast
rung2,r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat04__Fold4,Repeat04,Fold4,10,46,ok,0.9292339779469593,0.6666666666666666,0.7,0.18532235689778526,0.5456956582594638,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung2,r2_d_breast_cnh_plus_paired_distance,Rung 2 D: Breast C/N/H + paired distance,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,FALSE,TRUE,TRUE,TRUE,repeated_stratified_cv,Repeat04__Fold4,Repeat04,Fold4,10,46,ok,1.089058295561474,0.33333333333333337,0.4,0.22003780718336483,187.8264665352021,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|paired_distance_cnh
rung2,r2_a_breast_cn,Rung 2 A: Breast-only C/N,ridge_glmnet_multinomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,10,46,ok,1.0886924691180098,0.33333333333333337,0.4,0.2199674488787804,123.71160574144538,normalised_d13c_Breast|normalised_d15n_Breast
rung2,r2_b_breast_cnh,Rung 2 B: Breast-only C/N/H,ridge_glmnet_multinomial,breast_h_provisional_pending_triplicate_check,TRUE,TRUE,FALSE,FALSE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,10,46,ok,1.089058295561474,0.33333333333333337,0.4,0.22003780718336483,149.01106708666978,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast
rung2,r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,10,46,ok,0.9205241096516334,0.5555555555555556,0.6,0.18447516583313345,1.1164284425360411,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung2,r2_d_breast_cnh_plus_paired_distance,Rung 2 D: Breast C/N/H + paired distance,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,FALSE,TRUE,TRUE,TRUE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,10,46,ok,1.077921786196359,0.3611111111111111,0.4,0.218619032831786,1.8531352674595014,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|paired_distance_cnh
rung2,r2_a_breast_cn,Rung 2 A: Breast-only C/N,ridge_glmnet_multinomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,13,43,ok,1.09048476456029,0.33333333333333337,0.38461538461538464,0.22042074817439705,7.549203454995171,normalised_d13c_Breast|normalised_d15n_Breast
rung2,r2_b_breast_cnh,Rung 2 B: Breast-only C/N/H,ridge_glmnet_multinomial,breast_h_provisional_pending_triplicate_check,TRUE,TRUE,FALSE,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,13,43,ok,1.0930723018494566,0.33333333333333337,0.38461538461538464,0.2209649013326677,215.00402217945714,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast
rung2,r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,13,43,ok,0.9797418781129422,0.5333333333333333,0.5384615384615384,0.1950639326156803,0.7641636122170006,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung2,r2_d_breast_cnh_plus_paired_distance,Rung 2 D: Breast C/N/H + paired distance,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,FALSE,TRUE,TRUE,TRUE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,13,43,ok,1.0930723018494566,0.33333333333333337,0.38461538461538464,0.2209649013326677,215.00402217945714,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|paired_distance_cnh
rung2,r2_a_breast_cn,Rung 2 A: Breast-only C/N,ridge_glmnet_multinomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat05__Fold2,Repeat05,Fold2,13,43,ok,1.0930723018494566,0.33333333333333337,0.38461538461538464,0.2209649013326677,236.76788334211503,normalised_d13c_Breast|normalised_d15n_Breast
rung2,r2_b_breast_cnh,Rung 2 B: Breast-only C/N/H,ridge_glmnet_multinomial,breast_h_provisional_pending_triplicate_check,TRUE,TRUE,FALSE,FALSE,repeated_stratified_cv,Repeat05__Fold2,Repeat05,Fold2,13,43,ok,1.0930723018494566,0.33333333333333337,0.38461538461538464,0.2209649013326677,236.76788334211503,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast
rung2,r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat05__Fold2,Repeat05,Fold2,13,43,ok,1.0520448748289775,0.43333333333333335,0.46153846153846156,0.21480860845385655,0.4422554276482323,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung2,r2_d_breast_cnh_plus_paired_distance,Rung 2 D: Breast C/N/H + paired distance,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,FALSE,TRUE,TRUE,TRUE,repeated_stratified_cv,Repeat05__Fold2,Repeat05,Fold2,13,43,ok,1.0930723018494566,0.33333333333333337,0.38461538461538464,0.2209649013326677,236.76788334211503,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|paired_distance_cnh
rung2,r2_a_breast_cn,Rung 2 A: Breast-only C/N,ridge_glmnet_multinomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat05__Fold3,Repeat05,Fold3,10,46,ok,1.089058295561474,0.33333333333333337,0.4,0.22003780718336483,163.09453086774445,normalised_d13c_Breast|normalised_d15n_Breast
rung2,r2_b_breast_cnh,Rung 2 B: Breast-only C/N/H,ridge_glmnet_multinomial,breast_h_provisional_pending_triplicate_check,TRUE,TRUE,FALSE,FALSE,repeated_stratified_cv,Repeat05__Fold3,Repeat05,Fold3,10,46,ok,1.089058295561474,0.33333333333333337,0.4,0.22003780718336483,163.09453086774445,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast
rung2,r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat05__Fold3,Repeat05,Fold3,10,46,ok,0.9701987605993818,0.4444444444444444,0.5,0.19925892914377158,0.19350335383456083,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung2,r2_d_breast_cnh_plus_paired_distance,Rung 2 D: Breast C/N/H + paired distance,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,FALSE,TRUE,TRUE,TRUE,repeated_stratified_cv,Repeat05__Fold3,Repeat05,Fold3,10,46,ok,1.089058295561474,0.33333333333333337,0.4,0.22003780718336483,163.09453086774445,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|paired_distance_cnh
rung2,r2_a_breast_cn,Rung 2 A: Breast-only C/N,ridge_glmnet_multinomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat05__Fold4,Repeat05,Fold4,10,46,ok,1.089058295561474,0.33333333333333337,0.4,0.22003780718336483,166.4851734247184,normalised_d13c_Breast|normalised_d15n_Breast
rung2,r2_b_breast_cnh,Rung 2 B: Breast-only C/N/H,ridge_glmnet_multinomial,breast_h_provisional_pending_triplicate_check,TRUE,TRUE,FALSE,FALSE,repeated_stratified_cv,Repeat05__Fold4,Repeat05,Fold4,10,46,ok,1.089058295561474,0.33333333333333337,0.4,0.22003780718336483,166.4851734247184,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast
rung2,r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat05__Fold4,Repeat05,Fold4,10,46,ok,0.9873301420357129,0.4444444444444444,0.5,0.19790308595960787,1.6247088493911142,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung2,r2_d_breast_cnh_plus_paired_distance,Rung 2 D: Breast C/N/H + paired distance,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,FALSE,TRUE,TRUE,TRUE,repeated_stratified_cv,Repeat05__Fold4,Repeat05,Fold4,10,46,ok,1.0895173115117633,0.25,0.3,0.22190512987450944,0.9980523937973633,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|paired_distance_cnh
rung2,r2_a_breast_cn,Rung 2 A: Breast-only C/N,ridge_glmnet_multinomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat05__Fold5,Repeat05,Fold5,10,46,ok,1.089058295561474,0.33333333333333337,0.4,0.22003780718336483,106.05998266565436,normalised_d13c_Breast|normalised_d15n_Breast
rung2,r2_b_breast_cnh,Rung 2 B: Breast-only C/N/H,ridge_glmnet_multinomial,breast_h_provisional_pending_triplicate_check,TRUE,TRUE,FALSE,FALSE,repeated_stratified_cv,Repeat05__Fold5,Repeat05,Fold5,10,46,ok,1.089058295561474,0.33333333333333337,0.4,0.22003780718336483,162.01386893299386,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast
rung2,r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat05__Fold5,Repeat05,Fold5,10,46,ok,0.7924476038189688,0.7777777777777778,0.8,0.15348571347059034,0.4276949871456927,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung2,r2_d_breast_cnh_plus_paired_distance,Rung 2 D: Breast C/N/H + paired distance,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,FALSE,TRUE,TRUE,TRUE,repeated_stratified_cv,Repeat05__Fold5,Repeat05,Fold5,10,46,ok,1.089058295561474,0.33333333333333337,0.4,0.22003780718336483,162.01386893299386,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|paired_distance_cnh
rung2,r2_a_breast_cn,Rung 2 A: Breast-only C/N,ridge_glmnet_multinomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat06__Fold1,Repeat06,Fold1,13,43,ok,1.0930723018494566,0.33333333333333337,0.38461538461538464,0.2209649013326677,156.23556701295496,normalised_d13c_Breast|normalised_d15n_Breast
rung2,r2_b_breast_cnh,Rung 2 B: Breast-only C/N/H,ridge_glmnet_multinomial,breast_h_provisional_pending_triplicate_check,TRUE,TRUE,FALSE,FALSE,repeated_stratified_cv,Repeat06__Fold1,Repeat06,Fold1,13,43,ok,1.0930723018494566,0.33333333333333337,0.38461538461538464,0.2209649013326677,156.23556701295496,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast
rung2,r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat06__Fold1,Repeat06,Fold1,13,43,ok,0.7314061483989083,0.75,0.7692307692307693,0.1376067610499456,0.23437043357346696,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung2,r2_d_breast_cnh_plus_paired_distance,Rung 2 D: Breast C/N/H + paired distance,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,FALSE,TRUE,TRUE,TRUE,repeated_stratified_cv,Repeat06__Fold1,Repeat06,Fold1,13,43,ok,1.0930723018494566,0.33333333333333337,0.38461538461538464,0.2209649013326677,156.23556701295496,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|paired_distance_cnh
rung2,r2_a_breast_cn,Rung 2 A: Breast-only C/N,ridge_glmnet_multinomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat06__Fold2,Repeat06,Fold2,13,43,ok,1.0930723018494566,0.33333333333333337,0.38461538461538464,0.22096490133266766,161.3317819285369,normalised_d13c_Breast|normalised_d15n_Breast
rung2,r2_b_breast_cnh,Rung 2 B: Breast-only C/N/H,ridge_glmnet_multinomial,breast_h_provisional_pending_triplicate_check,TRUE,TRUE,FALSE,FALSE,repeated_stratified_cv,Repeat06__Fold2,Repeat06,Fold2,13,43,ok,1.0930723018494566,0.33333333333333337,0.38461538461538464,0.22096490133266766,187.74963142685974,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast
rung2,r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat06__Fold2,Repeat06,Fold2,13,43,ok,0.8591088417942421,0.6666666666666666,0.6923076923076923,0.17122017750042512,0.21796616783335557,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung2,r2_d_breast_cnh_plus_paired_distance,Rung 2 D: Breast C/N/H + paired distance,ridge_glmnet_multinomial,primary_h_provisional_pending_triplicate_check,FALSE,TRUE,TRUE,TRUE,repeated_stratified_cv,Repeat06__Fold2,Repeat06,Fold2,13,43,ok,1.0930723018494566,0.33333333333333337,0.38461538461538464,0.22096490133266766,187.74963142685974,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|paired_distance_cnh
rung2,r2_a_breast_cn,Rung 2 A: Breast-only C/N,ridge_glmnet_multinomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat06__Fold3,Repeat06,Fold3,10,46,ok,1.089058295561474,0.33333333333333337,0.4,0.22003780718336483,136.53581540698687,normalised_d13c_Breast|normalised_d15n_Breast
