candidate_id,candidate_label,caution_level,validation_layer,split_id,repeat_id,fold_id,n_assessment,base_log_loss,uncertainty_log_loss,base_bal_accuracy,uncertainty_bal_accuracy,determinate_rate,indeterminate_rate,final_class_changed_rate,any_flip_rate,base_to_indeterminate_rate,mean_switch_rate,median_switch_rate,mean_class_support,mean_top_prob_shift,top_prob_shift_gt_0_05_rate
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold1,NA,Fold1,12,1.110766142978515,1.110766142978515,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold2,NA,Fold2,11,1.103166448836085,1.103166448836085,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold3,NA,Fold3,11,1.103166448836085,1.103166448836085,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold4,NA,Fold4,11,1.0793524263182623,1.0793524263182623,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold5,NA,Fold5,11,1.0793524263182623,1.0793524263182623,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat01__Fold1,Repeat01,Fold1,13,1.0930723018494566,1.0930723018494566,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,13,1.0930723018494566,1.0930723018494566,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat01__Fold4,Repeat01,Fold4,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat01__Fold5,Repeat01,Fold5,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat02__Fold1,Repeat02,Fold1,13,1.0930723018494566,1.0930723018494566,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,13,1.0930723018494566,1.0930723018494566,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,10,1.0977179237635428,1.0979832022879457,0.4444444444444444,0.4444444444444444,0,1,0,0.2,1,6.000000000000001e-4,0,0.9994,1.0101435007842108e-4,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat02__Fold4,Repeat02,Fold4,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat02__Fold5,Repeat02,Fold5,10,1.0890582955614738,1.0890582955614738,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat03__Fold1,Repeat03,Fold1,13,1.0930723018494566,1.0930723018494566,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat03__Fold2,Repeat03,Fold2,13,1.1022082062145417,1.1021039187649646,0.3,0.3,0,1,0,0.5384615384615384,1,0.06830769230769232,0.002,0.9316923076923077,1.5596429720488023e-6,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat03__Fold3,Repeat03,Fold3,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat03__Fold4,Repeat03,Fold4,10,1.0890582955614738,1.0890582955614738,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat03__Fold5,Repeat03,Fold5,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat04__Fold1,Repeat04,Fold1,13,1.0930723018494566,1.0930723018494566,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat04__Fold2,Repeat04,Fold2,13,1.0930723018494566,1.0930723018494566,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat04__Fold3,Repeat04,Fold3,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat04__Fold4,Repeat04,Fold4,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,13,1.0875647851492893,1.0876412613405355,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,5.835879708643299e-5,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat05__Fold2,Repeat05,Fold2,13,1.0999385518792089,1.0999037670763068,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,1.1079411769143732e-5,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat05__Fold3,Repeat05,Fold3,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat05__Fold4,Repeat05,Fold4,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat05__Fold5,Repeat05,Fold5,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat06__Fold1,Repeat06,Fold1,13,1.0930723018494566,1.0930723018494566,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat06__Fold2,Repeat06,Fold2,13,1.0930723018494566,1.0930723018494566,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat06__Fold3,Repeat06,Fold3,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat06__Fold4,Repeat06,Fold4,10,1.1022542738343715,1.1024060183162214,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,1.8257200564641973e-5,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat06__Fold5,Repeat06,Fold5,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat07__Fold1,Repeat07,Fold1,13,1.0930723018494566,1.0930723018494566,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat07__Fold2,Repeat07,Fold2,13,1.1708888975754115,1.1708571797017797,0.2666666666666667,0.2666666666666667,0,1,0,0.15384615384615385,1,0.04338461538461539,0,0.9566153846153846,5.967512631382954e-5,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat07__Fold3,Repeat07,Fold3,10,1.0890582955614738,1.0890582955614738,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat07__Fold4,Repeat07,Fold4,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat07__Fold5,Repeat07,Fold5,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat08__Fold1,Repeat08,Fold1,13,1.0930723018494566,1.0930723018494566,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat08__Fold2,Repeat08,Fold2,13,1.0930723018494566,1.0930723018494566,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat08__Fold3,Repeat08,Fold3,10,1.0890582955614738,1.0890582955614738,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat08__Fold4,Repeat08,Fold4,10,1.0890582955614738,1.0890582955614738,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat08__Fold5,Repeat08,Fold5,10,1.0962911881214508,1.0962614604160628,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,3.98971203455778e-5,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat09__Fold1,Repeat09,Fold1,13,1.0930723018494566,1.0930723018494566,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat09__Fold2,Repeat09,Fold2,13,1.0930723018494566,1.0930723018494566,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat09__Fold3,Repeat09,Fold3,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat09__Fold4,Repeat09,Fold4,10,1.1553108366111813,1.1554433014153445,0.33333333333333337,0.33333333333333337,0,1,0,0.1,1,6.000000000000002e-4,0,0.9994,3.396386588139233e-6,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat09__Fold5,Repeat09,Fold5,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat10__Fold1,Repeat10,Fold1,13,1.0930723018494566,1.0930723018494566,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat10__Fold2,Repeat10,Fold2,13,1.0930723018494566,1.0930723018494566,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat10__Fold3,Repeat10,Fold3,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat10__Fold4,Repeat10,Fold4,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,repeated_stratified_cv,Repeat10__Fold5,Repeat10,Fold5,10,1.089058295561474,1.089058295561474,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold1,NA,Fold1,12,0.930969802535982,0.9321010702034593,0.5,0.5,0.16666666666666666,0.8333333333333334,0,0.9166666666666666,0.8333333333333334,0.06516666666666666,0.008,0.9348333333333333,0.02173256666531053,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold2,NA,Fold2,11,1.0012685285993315,1.0027602790651726,0.4444444444444444,0.4444444444444444,0.09090909090909091,0.9090909090909091,0,0.7272727272727273,0.9090909090909091,0.050727272727272725,0.032,0.9492727272727273,2.3917251555438668e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold3,NA,Fold3,11,1.0260956052330337,1.0272202190921198,0.4444444444444444,0.4444444444444444,0.2727272727272727,0.7272727272727273,0,0.6363636363636364,0.7272727272727273,0.06490909090909092,0.014,0.9350909090909091,4.4912424122722783e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold4,NA,Fold4,11,0.7859948231586077,0.7855468187007494,0.8888888888888888,0.8888888888888888,0.45454545454545453,0.5454545454545454,0,0.6363636363636364,0.5454545454545454,0.09363636363636364,0.038,0.9063636363636364,3.747092507880301e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold5,NA,Fold5,11,0.8557207259486115,0.8574876267584733,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.45454545454545453,0,0.5454545454545454,0.45454545454545453,0.03145454545454545,0.002,0.9685454545454545,0.0076380428840761,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat01__Fold1,Repeat01,Fold1,13,1.0752756969884214,1.0682578576101205,0.45,0.45,0.6153846153846154,0.38461538461538464,0,0.6153846153846154,0.38461538461538464,0.10646153846153845,0.02,0.8935384615384615,0.00218804930794525,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,13,0.9854785515877538,0.986603957343653,0.6666666666666666,0.6666666666666666,0,1,0,0.5384615384615384,1,0.05138461538461538,0.004,0.9486153846153846,1.542102343229379e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,10,0.9181640817052925,0.9245311011502028,0.5555555555555556,0.5555555555555556,0.5,0.5,0,0.3,0.5,0.0064,0,0.9936,0.02076150345617455,0
