candidate_id,candidate_label,caution_level,validation_layer,split_id,repeat_id,fold_id,n_assessment,base_log_loss,uncertainty_log_loss,base_bal_accuracy,uncertainty_bal_accuracy,determinate_rate,indeterminate_rate,final_class_changed_rate,any_flip_rate,base_to_indeterminate_rate,mean_switch_rate,median_switch_rate,mean_class_support,mean_top_prob_shift,top_prob_shift_gt_0_05_rate
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat01__Fold4,Repeat01,Fold4,10,0.9993207672636002,0.9968783332298307,0.4722222222222222,0.4722222222222222,0.5,0.5,0,0.7,0.5,0.1246,0.040999999999999995,0.8754,0.00193579133647564,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat01__Fold5,Repeat01,Fold5,10,0.9729967688606891,0.9783175890009685,0.4444444444444444,0.4444444444444444,0.1,0.9,0,0.3,0.9,0.039400000000000004,0,0.9606,7.725297265870901e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat02__Fold1,Repeat02,Fold1,13,0.9699603117103399,0.9710507716383766,0.35000000000000003,0.35000000000000003,0.6153846153846154,0.38461538461538464,0,0.46153846153846156,0.38461538461538464,0.04984615384615385,0,0.9501538461538461,0.00357025127490606,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,13,0.8107079928492645,0.81415927792597,0.6666666666666666,0.6666666666666666,0.38461538461538464,0.6153846153846154,0,0.6923076923076923,0.6153846153846154,0.08138461538461539,0.002,0.9186153846153846,3.614938247742949e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,10,1.0152373903971417,1.0127625499806903,0.4444444444444444,0.5555555555555556,0.1,0.9,0,0.3,0.9,0.0782,0,0.9226,3.715656191600747e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat02__Fold4,Repeat02,Fold4,10,0.8865828636813642,0.8858648470298863,0.5,0.5,0.6,0.4,0,0.7,0.4,0.1722,0.067,0.8278,0.00101626808096055,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat02__Fold5,Repeat02,Fold5,10,1.0890582955614738,1.0890582955614738,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat03__Fold1,Repeat03,Fold1,13,1.129459008324491,1.1271047712855096,0.35000000000000003,0.35000000000000003,0.23076923076923078,0.7692307692307693,0,0.6923076923076923,0.7692307692307693,0.10953846153846154,0.02,0.8904615384615384,0.00199780687676709,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat03__Fold2,Repeat03,Fold2,13,0.877218142748249,0.876846296849754,0.5833333333333334,0.5833333333333334,0.6153846153846154,0.38461538461538464,0,0.7692307692307693,0.38461538461538464,0.09846153846153846,0.062,0.9015384615384615,0.0019626728905141,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat03__Fold3,Repeat03,Fold3,10,0.8041520920280737,0.808770639990185,0.7777777777777778,0.7777777777777778,0.3,0.7,0,0.5,0.7,0.0846,0.007,0.9154,5.260640921609938e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat03__Fold4,Repeat03,Fold4,10,0.9985852444134306,0.9991813281200559,0.5555555555555556,0.5555555555555556,0,1,0,0.4,1,0.048,0,0.952,1.1201379712094672e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat03__Fold5,Repeat03,Fold5,10,0.7727609909182439,0.7852618995745789,0.6666666666666666,0.6666666666666666,0.6,0.4,0,0.5,0.4,0.11579999999999999,0.025,0.8842,0.02778244598551538,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat04__Fold1,Repeat04,Fold1,13,0.9462025351511129,0.9503950306868674,0.41666666666666663,0.41666666666666663,0.07692307692307693,0.9230769230769231,0,0.6153846153846154,0.9230769230769231,0.11876923076923077,0.022,0.8812307692307693,9.526781188354816e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat04__Fold2,Repeat04,Fold2,13,1.033556933347119,1.0285942267202837,0.5833333333333334,0.5833333333333334,0.8461538461538461,0.15384615384615385,0,0.6923076923076923,0.15384615384615385,0.05415384615384615,0.024,0.9458461538461539,0.00787591358485367,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat04__Fold3,Repeat04,Fold3,10,0.9836208785729336,0.9843572362121247,0.6666666666666666,0.6666666666666666,0,1,0,0.4,1,0.0888,0,0.9112,1.2770947936252552e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat04__Fold4,Repeat04,Fold4,10,0.9431125997087706,0.9402862389088931,0.6666666666666666,0.6666666666666666,0.2,0.8,0,0.5,0.8,0.0296,0.001,0.9704,0.00265896798922632,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,10,0.883880731775268,0.8866405384550056,0.4722222222222222,0.4722222222222222,0.1,0.9,0,0.8,0.9,0.21,0.20199999999999999,0.79,1.7700103351392382e-5,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,13,0.9673709784739234,0.9670530485368649,0.5333333333333333,0.5333333333333333,0.46153846153846156,0.5384615384615384,0,0.46153846153846156,0.5384615384615384,0.023846153846153847,0,0.9761538461538461,0.01754994431425782,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat05__Fold2,Repeat05,Fold2,13,1.0579338149656536,1.058841678626158,0.43333333333333335,0.43333333333333335,0.38461538461538464,0.6153846153846154,0,0.46153846153846156,0.6153846153846154,0.13323076923076924,0,0.8667692307692307,0.00151099918821356,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat05__Fold3,Repeat05,Fold3,10,0.9701987605993816,0.973801533315369,0.4444444444444444,0.4444444444444444,0.7,0.3,0,0.7,0.3,0.07200000000000001,0.019,0.928,0.00211264029915891,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat05__Fold4,Repeat05,Fold4,10,1.0178524144943797,1.0190102863836752,0.4444444444444444,0.4444444444444444,0,1,0,0.3,1,0.017599999999999998,0,0.9824,5.56023031617614e-5,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat05__Fold5,Repeat05,Fold5,10,0.9122328931098471,0.912381991665616,0.7777777777777778,0.7777777777777778,0,1,0,0.5,1,0.0612,0.001,0.9388,0.00286642718172802,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat06__Fold1,Repeat06,Fold1,13,0.9457352150873376,0.9483604705359028,0.5833333333333334,0.5833333333333334,0,1,0,0.38461538461538464,1,0.08338461538461538,0,0.9166153846153846,6.872475714587711e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat06__Fold2,Repeat06,Fold2,13,0.8664216864710048,0.8658302156136345,0.6666666666666666,0.6666666666666666,0.38461538461538464,0.6153846153846154,0,0.8461538461538461,0.6153846153846154,0.09076923076923077,0.034,0.9092307692307693,0.00101451333874619,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat06__Fold3,Repeat06,Fold3,10,0.9691791530130643,0.9712510625845996,0.4444444444444444,0.4444444444444444,0,1,0,0.3,1,0.023600000000000003,0,0.9764,8.405159882413082e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat06__Fold4,Repeat06,Fold4,10,1.0227872245459133,1.020952936185381,0.3611111111111111,0.3611111111111111,0.5,0.5,0,0.5,0.5,0.1316,0.008,0.8684,0.00120736494349893,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat06__Fold5,Repeat06,Fold5,10,0.9984186624953811,0.9995195771671596,0.4722222222222222,0.4722222222222222,0,1,0,0.5,1,0.088,0.001,0.912,2.4007681435378456e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat07__Fold1,Repeat07,Fold1,13,0.9207240559720298,0.920569778603424,0.75,0.75,0,1,0,0.46153846153846156,1,0.07615384615384616,0,0.9238461538461539,3.4439618157899865e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat07__Fold2,Repeat07,Fold2,13,1.1530370685765905,1.1560423871552672,0.35000000000000003,0.35000000000000003,0.5384615384615384,0.46153846153846156,0,0.46153846153846156,0.46153846153846156,0.05123076923076923,0,0.9487692307692308,0.00166089074266095,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat07__Fold3,Repeat07,Fold3,10,0.9670399886348738,0.9680172629849627,0.6666666666666666,0.6666666666666666,0.1,0.9,0,0.6,0.9,0.0264,0.013000000000000001,0.9736,3.648698108910664e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat07__Fold4,Repeat07,Fold4,10,0.810534898384706,0.8174624871028262,0.6666666666666666,0.6666666666666666,0.4,0.6,0,0.7,0.6,0.0844,0.028,0.9156,0.00831403002723452,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat07__Fold5,Repeat07,Fold5,10,1.0042619770372647,1.0059328914389793,0.3888888888888889,0.3888888888888889,0.3,0.7,0,0.7,0.7,0.1292,0.057999999999999996,0.8708,0.00106050424424331,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat08__Fold1,Repeat08,Fold1,13,1.057503981477964,1.0534459219033065,0.5,0.5833333333333334,0.6923076923076923,0.3076923076923077,0,0.46153846153846156,0.3076923076923077,0.09753846153846153,0,0.9064615384615384,0.00151061828339998,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat08__Fold2,Repeat08,Fold2,13,0.9236218102698407,0.9241268024317404,0.5833333333333334,0.5833333333333334,0,1,0,0.5384615384615384,1,0.05923076923076923,0.004,0.9407692307692308,2.750872715710506e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat08__Fold3,Repeat08,Fold3,10,0.9720416585730511,0.9736352153194171,0.5555555555555556,0.5555555555555556,0,1,0,0.4,1,0.0666,0,0.9334,0.00904454170093849,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat08__Fold4,Repeat08,Fold4,10,0.9272249200822917,0.9298384462257178,0.5555555555555556,0.5555555555555556,0.5,0.5,0,0.6,0.5,0.11740000000000002,0.019999999999999997,0.8826,0.00276668542882396,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat08__Fold5,Repeat08,Fold5,10,1.0039516174768583,1.008345220247669,0.5,0.5,0.5,0.5,0,0.6,0.5,0.1384,0.007,0.8616,0.00202181986350991,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat09__Fold1,Repeat09,Fold1,13,1.0127471403301493,1.0132319673358858,0.5,0.5,0,1,0,0.46153846153846156,1,0.05492307692307692,0,0.945076923076923,2.694975524342169e-5,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat09__Fold2,Repeat09,Fold2,13,0.8368034929062804,0.8416642722047551,0.6666666666666666,0.6666666666666666,0.38461538461538464,0.6153846153846154,0,0.6923076923076923,0.6153846153846154,0.02446153846153846,0.014,0.9755384615384616,0.02723411218464722,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat09__Fold3,Repeat09,Fold3,10,0.9277852285987664,0.9255918900274348,0.5555555555555556,0.5555555555555556,0.4,0.6,0,0.5,0.6,0.07039999999999999,0.006,0.9296,9.238951613582124e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat09__Fold4,Repeat09,Fold4,10,1.1102562776423937,1.1101585167553636,0.33333333333333337,0.33333333333333337,0.2,0.8,0,0.6,0.8,0.040600000000000004,0.020999999999999998,0.9594,0.00143890227478682,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat09__Fold5,Repeat09,Fold5,10,0.7855922107609671,0.7928978943039748,0.6944444444444444,0.6944444444444444,0.5,0.5,0,0.7,0.5,0.13740000000000002,0.062,0.8626,9.8788285989293e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat10__Fold1,Repeat10,Fold1,13,0.9230902348475347,0.925506475761181,0.6666666666666666,0.6666666666666666,0.23076923076923078,0.7692307692307693,0,0.46153846153846156,0.7692307692307693,0.05861538461538461,0,0.9413846153846154,3.180927734215966e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat10__Fold2,Repeat10,Fold2,13,0.9428534405860063,0.942398896491727,0.5333333333333333,0.5333333333333333,0.38461538461538464,0.6153846153846154,0,0.6923076923076923,0.6153846153846154,0.07123076923076922,0.012,0.9287692307692308,0.00111157765279834,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat10__Fold3,Repeat10,Fold3,10,1.0289536632029097,1.0286940760524854,0.4444444444444444,0.4444444444444444,0,1,0,0.3,1,0.0492,0,0.9508,6.890428373562685e-5,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat10__Fold4,Repeat10,Fold4,10,0.9583876461279229,0.9614862335475756,0.5555555555555556,0.5555555555555556,0.2,0.8,0,0.6,0.8,0.101,0.017,0.899,7.461405431671841e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat10__Fold5,Repeat10,Fold5,10,0.9186760242216079,0.919738520272027,0.6666666666666666,0.6666666666666666,0.3,0.7,0,0.4,0.7,0.06939999999999999,0,0.9306,0.00148029920285164,0
