"specimen_id","feather_type","region","isotope","museum","species","general_collection_location","specific_collection_location","location_label","collection_date_raw","collection_month","collection_year","geo_region","geo_region_bin","lon","lat","value_mean","value_sd","n_measurements","source_measurement_ids","source_measurement_files","source_measurement_rows","source_branches","feather_replicates","source_metadata_row_ids","coordinate_row_ids","coordinate_source"
"2423-136221","Breast","homogenate","normalised_d13c","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Greens Beach","Greens Beach, Tasmania, Australia","28935",3,1979,"Australia",1,146.7425129,-41.0875836,-21.7850909947582,,1,"museum_measurement_0119","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","33","museum_batch_cn",,"museum_meta_174","museum_coord_13","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"2423-136221","Breast","homogenate","normalised_d15n","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Greens Beach","Greens Beach, Tasmania, Australia","28935",3,1979,"Australia",1,146.7425129,-41.0875836,10.2302110612468,,1,"museum_measurement_0118","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","33","museum_batch_cn",,"museum_meta_174","museum_coord_13","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"244-111733","Breast","Barb","normalised_d13c","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Nelson, New Zealand","Bainham","Bainham, Nelson, New Zealand","27208",6,1974,"New Zealand",0,173.2443635,-41.2985321,-20.664199749866,,1,"museum_measurement_0125","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","36","museum_batch_cn",,"museum_meta_158","museum_coord_14","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"244-111733","Breast","Barb","normalised_d15n","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Nelson, New Zealand","Bainham","Bainham, Nelson, New Zealand","27208",6,1974,"New Zealand",0,173.2443635,-41.2985321,9.82146798785107,,1,"museum_measurement_0124","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","36","museum_batch_cn",,"museum_meta_158","museum_coord_14","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"244-111733","Breast","Rachis","normalised_d13c","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Nelson, New Zealand","Bainham","Bainham, Nelson, New Zealand","27208",6,1974,"New Zealand",0,173.2443635,-41.2985321,-21.5392235416826,,1,"museum_measurement_0123","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","35","museum_batch_cn",,"museum_meta_158","museum_coord_14","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"244-111733","Breast","Rachis","normalised_d15n","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Nelson, New Zealand","Bainham","Bainham, Nelson, New Zealand","27208",6,1974,"New Zealand",0,173.2443635,-41.2985321,12.242211077898,,1,"museum_measurement_0122","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","35","museum_batch_cn",,"museum_meta_158","museum_coord_14","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"244-111733","Breast","homogenate","normalised_d13c","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Nelson, New Zealand","Bainham","Bainham, Nelson, New Zealand","27208",6,1974,"New Zealand",0,173.2443635,-41.2985321,-20.7745273573238,,1,"museum_measurement_0121","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","34","museum_batch_cn",,"museum_meta_158","museum_coord_14","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"244-111733","Breast","homogenate","normalised_d15n","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Nelson, New Zealand","Bainham","Bainham, Nelson, New Zealand","27208",6,1974,"New Zealand",0,173.2443635,-41.2985321,9.143888363247,,1,"museum_measurement_0120","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","34","museum_batch_cn",,"museum_meta_158","museum_coord_14","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"244-111733","Breast","homogenate","normalised_d18o","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Nelson, New Zealand","Bainham","Bainham, Nelson, New Zealand","27208",6,1974,"New Zealand",0,173.2443635,-41.2985321,13.2199996764189,,1,"museum_measurement_0164","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","25","museum_batch_o",,"museum_meta_158","museum_coord_14","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"244-111733","Breast","homogenate","normalised_d2h","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Nelson, New Zealand","Bainham","Bainham, Nelson, New Zealand","27208",6,1974,"New Zealand",0,173.2443635,-41.2985321,-34.695008059115,,1,"museum_measurement_0210","data/Master_TCEA_H_SI_BATCH 4 BREAST Feathers_LE_Nov25_v1.xls","28","museum_batch_h",,"museum_meta_158","museum_coord_14","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"2448-136246","Breast","homogenate","normalised_d13c","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Greens Beach","Greens Beach, Tasmania, Australia","28936",3,1979,"Australia",1,146.7425129,-41.0875836,-23.0633936038636,,1,"museum_measurement_0127","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","37","museum_batch_cn",,"museum_meta_175","museum_coord_15","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"2448-136246","Breast","homogenate","normalised_d15n","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Greens Beach","Greens Beach, Tasmania, Australia","28936",3,1979,"Australia",1,146.7425129,-41.0875836,7.64382362571462,,1,"museum_measurement_0126","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","37","museum_batch_cn",,"museum_meta_175","museum_coord_15","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"2449-136247","Breast","homogenate","normalised_d18o","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Greens Beach","Greens Beach, Tasmania, Australia","28936",3,1979,"Australia",1,146.7425129,-41.0875836,14.4430955092259,,1,"museum_measurement_0172","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","33","museum_batch_o",,"museum_meta_176","museum_coord_16","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"2449-136247","Breast","homogenate","normalised_d2h","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Greens Beach","Greens Beach, Tasmania, Australia","28936",3,1979,"Australia",1,146.7425129,-41.0875836,-35.1676143429927,,1,"museum_measurement_0211","data/Master_TCEA_H_SI_BATCH 4 BREAST Feathers_LE_Nov25_v1.xls","29","museum_batch_h",,"museum_meta_176","museum_coord_16","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"2450-136248","Breast","homogenate","normalised_d18o","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Greens Beach","Greens Beach, Tasmania, Australia","28936",3,1979,"Australia",1,146.7425129,-41.0875836,12.4511370489815,,1,"museum_measurement_0173","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","34","museum_batch_o",,"museum_meta_177","museum_coord_17","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"2450-136248","Breast","homogenate","normalised_d2h","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Greens Beach","Greens Beach, Tasmania, Australia","28936",3,1979,"Australia",1,146.7425129,-41.0875836,-56.9824380633887,,1,"museum_measurement_0212","data/Master_TCEA_H_SI_BATCH 4 BREAST Feathers_LE_Nov25_v1.xls","30","museum_batch_h",,"museum_meta_177","museum_coord_17","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"35514","Breast","homogenate","normalised_d13c","Museums Victoria, Melbourne, Australia","Charadrius bicinctus","Victoria, Australia","Flinders, Ocean Beach (38 28 54 S, 145 00 59 E)","Flinders, Ocean Beach (38 28 54 S, 145 00 59 E), Victoria, Australia","43320",8,2018,"Australia",1,145.0167856,-38.4826457,-23.3734071500088,,1,"museum_measurement_0111","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","27","museum_batch_cn",,"museum_meta_057","museum_coord_18","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"35514","Breast","homogenate","normalised_d15n","Museums Victoria, Melbourne, Australia","Charadrius bicinctus","Victoria, Australia","Flinders, Ocean Beach (38 28 54 S, 145 00 59 E)","Flinders, Ocean Beach (38 28 54 S, 145 00 59 E), Victoria, Australia","43320",8,2018,"Australia",1,145.0167856,-38.4826457,13.2303405363116,,1,"museum_measurement_0110","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","27","museum_batch_cn",,"museum_meta_057","museum_coord_18","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"35515","Breast","homogenate","normalised_d18o","Museums Victoria, Melbourne, Australia","Charadrius bicinctus","Victoria, Australia","Flinders, Ocean Beach (38 28 54 S, 145 00 59 E)","Flinders, Ocean Beach (38 28 54 S, 145 00 59 E), Victoria, Australia","43320",8,2018,"Australia",1,145.0167856,-38.4826457,12.5907408322832,,1,"museum_measurement_0188","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","49","museum_batch_o",,"museum_meta_058","museum_coord_19","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"35515","Breast","homogenate","normalised_d2h","Museums Victoria, Melbourne, Australia","Charadrius bicinctus","Victoria, Australia","Flinders, Ocean Beach (38 28 54 S, 145 00 59 E)","Flinders, Ocean Beach (38 28 54 S, 145 00 59 E), Victoria, Australia","43320",8,2018,"Australia",1,145.0167856,-38.4826457,-9.66919371881344,,1,"museum_measurement_0207","data/Master_TCEA_H_SI_BATCH 4 BREAST Feathers_LE_Nov25_v1.xls","25","museum_batch_h",,"museum_meta_058","museum_coord_19","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"35577","Breast","homogenate","normalised_d18o","Museums Victoria, Melbourne, Australia","Charadrius bicinctus","Victoria, Australia","Western Port, Stockyard Point (38 25 S, 145 23 E)","Western Port, Stockyard Point (38 25 S, 145 23 E), Victoria, Australia","16/07/2000",7,2000,"Australia",1,145.5167602,-38.3376816,13.239794242708,,1,"museum_measurement_0189","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","50","museum_batch_o",,"museum_meta_056","museum_coord_20","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"35577","Breast","homogenate","normalised_d2h","Museums Victoria, Melbourne, Australia","Charadrius bicinctus","Victoria, Australia","Western Port, Stockyard Point (38 25 S, 145 23 E)","Western Port, Stockyard Point (38 25 S, 145 23 E), Victoria, Australia","16/07/2000",7,2000,"Australia",1,145.5167602,-38.3376816,-19.3190555610164,,1,"museum_measurement_0208","data/Master_TCEA_H_SI_BATCH 4 BREAST Feathers_LE_Nov25_v1.xls","26","museum_batch_h",,"museum_meta_056","museum_coord_20","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"390-122989","Breast","homogenate","normalised_d18o","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Nelson, New Zealand","Whanganui (Westhaven) Inlet","Whanganui (Westhaven) Inlet, Nelson, New Zealand","27222",7,1974,"New Zealand",0,175.0286083,-39.9330715,15.3328091729542,,1,"museum_measurement_0171","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","32","museum_batch_o",,"museum_meta_171","museum_coord_21","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"390-122989","Breast","homogenate","normalised_d2h","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Nelson, New Zealand","Whanganui (Westhaven) Inlet","Whanganui (Westhaven) Inlet, Nelson, New Zealand","27222",7,1974,"New Zealand",0,175.0286083,-39.9330715,-40.6280690876332,,1,"museum_measurement_0213","data/Master_TCEA_H_SI_BATCH 4 BREAST Feathers_LE_Nov25_v1.xls","31","museum_batch_h",,"museum_meta_171","museum_coord_21","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"391-122990","Breast","homogenate","normalised_d13c","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Nelson, New Zealand","Whanganui (Westhaven) Inlet","Whanganui (Westhaven) Inlet, Nelson, New Zealand","27222",7,1974,"New Zealand",0,175.0286083,-39.9330715,-14.1364126273632,,1,"museum_measurement_0129","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","41","museum_batch_cn",,"museum_meta_172","museum_coord_22","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"391-122990","Breast","homogenate","normalised_d15n","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Nelson, New Zealand","Whanganui (Westhaven) Inlet","Whanganui (Westhaven) Inlet, Nelson, New Zealand","27222",7,1974,"New Zealand",0,175.0286083,-39.9330715,13.0534508237578,,1,"museum_measurement_0128","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","41","museum_batch_cn",,"museum_meta_172","museum_coord_22","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"392-122991","Breast","homogenate","normalised_d13c","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Nelson, New Zealand","Whanganui (Westhaven) Inlet","Whanganui (Westhaven) Inlet, Nelson, New Zealand","27222",7,1974,"New Zealand",0,175.0286083,-39.9330715,-15.7609641321633,,1,"museum_measurement_0131","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","42","museum_batch_cn",,"museum_meta_173","museum_coord_23","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"392-122991","Breast","homogenate","normalised_d15n","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Nelson, New Zealand","Whanganui (Westhaven) Inlet","Whanganui (Westhaven) Inlet, Nelson, New Zealand","27222",7,1974,"New Zealand",0,175.0286083,-39.9330715,12.3608826271489,,1,"museum_measurement_0130","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","42","museum_batch_cn",,"museum_meta_173","museum_coord_23","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"585-122580","Breast","homogenate","normalised_d13c","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Ralphs Bay","Ralphs Bay, Tasmania, Australia","27236",7,1974,"Australia",1,147.43,-42.97,-21.6320972966606,,1,"museum_measurement_0133","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","43","museum_batch_cn",,"museum_meta_159","museum_coord_24","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"585-122580","Breast","homogenate","normalised_d15n","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Ralphs Bay","Ralphs Bay, Tasmania, Australia","27236",7,1974,"Australia",1,147.43,-42.97,10.949762434347,,1,"museum_measurement_0132","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","43","museum_batch_cn",,"museum_meta_159","museum_coord_24","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"586-122581","Breast","homogenate","normalised_d13c","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Ralphs Bay","Ralphs Bay, Tasmania, Australia","27236",7,1974,"Australia",1,147.43,-42.97,-22.2823205135756,,1,"museum_measurement_0135","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","44","museum_batch_cn",,"museum_meta_160","museum_coord_25","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"586-122581","Breast","homogenate","normalised_d15n","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Ralphs Bay","Ralphs Bay, Tasmania, Australia","27236",7,1974,"Australia",1,147.43,-42.97,10.7958583906561,,1,"museum_measurement_0134","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","44","museum_batch_cn",,"museum_meta_160","museum_coord_25","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"587-122582","Breast","homogenate","normalised_d13c","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Ralphs Bay","Ralphs Bay, Tasmania, Australia","27236",7,1974,"Australia",1,147.43,-42.97,-23.0855374285883,,1,"museum_measurement_0137","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","45","museum_batch_cn",,"museum_meta_161","museum_coord_26","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"587-122582","Breast","homogenate","normalised_d15n","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Ralphs Bay","Ralphs Bay, Tasmania, Australia","27236",7,1974,"Australia",1,147.43,-42.97,10.4660640113185,,1,"museum_measurement_0136","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","45","museum_batch_cn",,"museum_meta_161","museum_coord_26","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"588-122583","Breast","Barb","normalised_d13c","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Ralphs Bay","Ralphs Bay, Tasmania, Australia","27236",7,1974,"Australia",1,147.43,-42.97,-21.4040572648979,,1,"museum_measurement_0141","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","48","museum_batch_cn",,"museum_meta_162","museum_coord_27","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"588-122583","Breast","Barb","normalised_d15n","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Ralphs Bay","Ralphs Bay, Tasmania, Australia","27236",7,1974,"Australia",1,147.43,-42.97,12.5659358213156,,1,"museum_measurement_0140","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","48","museum_batch_cn",,"museum_meta_162","museum_coord_27","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"588-122583","Breast","Rachis","normalised_d13c","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Ralphs Bay","Ralphs Bay, Tasmania, Australia","27236",7,1974,"Australia",1,147.43,-42.97,-22.359367792549,,1,"museum_measurement_0139","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","47","museum_batch_cn",,"museum_meta_162","museum_coord_27","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"588-122583","Breast","Rachis","normalised_d15n","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Ralphs Bay","Ralphs Bay, Tasmania, Australia","27236",7,1974,"Australia",1,147.43,-42.97,13.1705924620554,,1,"museum_measurement_0138","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","47","museum_batch_cn",,"museum_meta_162","museum_coord_27","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"588-122583","Breast","homogenate","normalised_d18o","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Ralphs Bay","Ralphs Bay, Tasmania, Australia","27236",7,1974,"Australia",1,147.43,-42.97,12.3157005427934,,1,"museum_measurement_0166","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","27","museum_batch_o",,"museum_meta_162","museum_coord_27","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"588-122583","Breast","homogenate","normalised_d2h","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Ralphs Bay","Ralphs Bay, Tasmania, Australia","27236",7,1974,"Australia",1,147.43,-42.97,-9.9648246113549,,1,"museum_measurement_0214","data/Master_TCEA_H_SI_BATCH 4 BREAST Feathers_LE_Nov25_v1.xls","32","museum_batch_h",,"museum_meta_162","museum_coord_27","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"589-122584","Breast","homogenate","normalised_d18o","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Ralphs Bay","Ralphs Bay, Tasmania, Australia","27236",7,1974,"Australia",1,147.43,-42.97,13.7690384361202,,1,"museum_measurement_0167","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","28","museum_batch_o",,"museum_meta_163","museum_coord_28","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"589-122584","Breast","homogenate","normalised_d2h","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Ralphs Bay","Ralphs Bay, Tasmania, Australia","27236",7,1974,"Australia",1,147.43,-42.97,-65.7353785035957,,1,"museum_measurement_0215","data/Master_TCEA_H_SI_BATCH 4 BREAST Feathers_LE_Nov25_v1.xls","33","museum_batch_h",,"museum_meta_163","museum_coord_28","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"590-122585","Breast","homogenate","normalised_d18o","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Ralphs Bay","Ralphs Bay, Tasmania, Australia","27236",7,1974,"Australia",1,147.43,-42.97,13.4742035803413,,1,"museum_measurement_0165","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","26","museum_batch_o",,"museum_meta_164","museum_coord_29","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"590-122585","Breast","homogenate","normalised_d2h","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Ralphs Bay","Ralphs Bay, Tasmania, Australia","27236",7,1974,"Australia",1,147.43,-42.97,-10.0993706721725,,1,"museum_measurement_0216","data/Master_TCEA_H_SI_BATCH 4 BREAST Feathers_LE_Nov25_v1.xls","34","museum_batch_h",,"museum_meta_164","museum_coord_29","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
"591-122586","Breast","homogenate","normalised_d13c","Royal Ontario Museum, Toronto, Ontario, Canada","Charadrius bicinctus","Tasmania, Australia","Ralphs Bay","Ralphs Bay, Tasmania, Australia","27967",7,1976,"Australia",1,147.43,-42.97,-15.7841144943754,,1,"museum_measurement_0143","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","51","museum_batch_cn",,"museum_meta_165","museum_coord_30","historical_checkpoint:data/CNOH_museum_samples_201125.rds"
